x1,x2,y
0.5454919869208259,0.4328430601419744,1.0
0.17850335308775447,0.44808172972727905,1.0
0.5369267717064609,0.19937140937637873,1.0
0.5519765588496847,0.4508513871828112,1.0
0.656364574355462,0.44545528605046597,1.0
0.2526098578243836,-0.03937732858831436,1.0
0.23590867738314472,0.48914102669643755,1.0
0.6043883131233795,0.4538130939582644,1.0
0.5593969346466372,0.6392412729626836,1.0
0.5692896418993951,0.7253130059095515,1.0
0.36399505568430185,0.4462222618890339,1.0
0.5464507394322007,0.278694818251666,1.0
0.3571297163947264,0.5118436868028976,1.0
0.5947665841823575,0.49517498257799936,1.0
0.26173930055947026,0.5396169521535711,1.0
0.6313107217267659,0.47112791761521144,1.0
0.3050636659545357,0.3852675986239527,1.0
0.6574169207484905,0.3906282117519216,1.0
0.7317191158014809,0.49344934595680034,1.0
0.3358635363296579,0.391315045773247,1.0
0.6926752258488643,0.3574308434645671,1.0
0.5825561853872997,0.5212860455383793,1.0
0.664412031998898,0.44900455651582893,1.0
0.4509223767994259,-0.03019396167860243,1.0
0.34925276712850206,0.7183013703844924,1.0
0.32209711407489533,0.7492170384995258,1.0
0.33683794300691233,0.08532195351837009,1.0
0.4845796581171792,0.43146248118393027,1.0
0.5682303949633287,0.4257118268008417,1.0
0.5553381598660038,0.21849766105643573,1.0
0.6654366498072047,0.3444366624818249,1.0
0.5026003783755814,0.27788483090683425,1.0
0.44706863335240876,0.6871356786294922,1.0
0.6251334695530012,0.644334412808647,1.0
0.3285684887167435,0.2741896457565542,1.0
0.28582150038777754,0.39509594674404525,1.0
0.5964944830486371,0.5978749122455836,1.0
0.45530744293482983,0.2555744382216109,1.0
0.6428000988184184,0.6425996860344776,1.0
0.594647524914709,0.451934920368373,1.0
0.4854342174686254,0.42503583849008053,1.0
0.33064125638631897,0.6421919936406983,1.0
0.19703055506282705,0.588852662297208,1.0
0.4106970095865958,0.427806766836184,1.0
0.6712797588646945,0.7318659606728496,1.0
0.5428187488260408,0.2837873344800205,1.0
0.2508522442576024,0.6231871213888528,1.0
0.5346361851702364,0.6186202515936767,1.0
0.5770634759457673,0.43809071213720197,1.0
0.3232285127597734,0.5652266044484237,1.0
0.5307450211891056,0.24977728472293934,1.0
0.5116417436892,0.6848054038413802,1.0
0.2714059404338754,0.4630195727114022,1.0
0.5715574720696567,0.3954553958961921,1.0
0.6121569052736469,0.7098018451673779,1.0
0.7166102486350554,0.3591312618914481,1.0
0.7107604104069806,0.21830774072728806,1.0
0.22446612640858177,0.18867416529521924,1.0
0.31243499201697544,0.6212019902691279,1.0
0.603007053441732,0.24391412950074337,1.0
0.6030095372612095,0.08361411842325557,1.0
0.6141781021386334,0.5422034934405237,1.0
0.7271131280361198,0.48065737762592153,1.0
0.6908003526986405,0.3910161826382101,1.0
0.6302782502611596,0.5798272228704141,1.0
0.4369461510719309,0.49247305951503034,1.0
0.6517938440986535,0.7206603764033044,1.0
0.3454349570924856,0.5228455297324079,1.0
0.45263627865199824,0.5300603522923755,1.0
0.4029272904341793,0.42727755755722885,1.0
0.5163748278772645,0.4886108752557865,1.0
0.12654696148165032,0.15796632146867493,1.0
0.6372520380749027,0.23036291557885738,1.0
0.17745682576206961,0.648652818804543,1.0
0.4056136268421133,0.5341730876255883,1.0
0.7177901193934733,0.4632033327294642,1.0
0.5128560038190926,0.5036867866130786,1.0
0.28445104441413877,0.5695163410723342,1.0
0.35693925814800637,0.3920480639381277,1.0
0.6359195497869352,0.3443390549195375,1.0
0.35392667365657265,0.5391690510195363,1.0
0.543291717916395,0.30432544447699356,1.0
0.5091143679807627,0.5816505511428943,1.0
0.3696799304788366,0.1594832791524319,1.0
0.6267838044636023,0.5945194964826086,1.0
0.09497148266847855,0.5512059468627751,1.0
0.5372908629538855,0.6965381967891028,1.0
0.3676427070463224,0.8330948888925154,1.0
0.6704866669592447,0.7028740130036261,1.0
0.34149585231345986,0.13182515373367093,1.0
0.47705271170662017,0.24408460665285966,1.0
0.6009974557960914,0.37503628446086423,1.0
0.6731510388340243,0.5052182100421667,1.0
0.25994071858884477,0.6035318040938246,1.0
0.43309975283181035,0.35485123736930685,1.0
0.4050109377678088,0.5373533528954156,1.0
0.3693341534852576,0.3489234135293355,1.0
0.8530908480562194,0.37769643940161035,1.0
0.5809963421921911,0.21866778063035552,1.0
0.24782320913299094,0.3153533507778191,1.0
0.6835723894109552,0.22966307887673326,1.0
0.9244312394025267,0.30482534940453343,1.0
0.1961260068091973,0.3101202222336114,1.0
0.7533822298373246,0.5986635801761778,1.0
0.35846610687624386,0.5369672247389747,1.0
0.5887638856292456,0.3283284439637573,1.0
0.6549268106858673,0.6400619758817983,1.0
0.3146139056843834,0.3848724347524452,1.0
0.48809492878764,0.5244019629290723,1.0
0.29512247173314204,0.48078802005507004,1.0
0.44948636972136796,0.7298546652571352,1.0
0.25044336360703007,0.35936471497482253,1.0
0.826482260786327,0.4930023019006077,1.0
0.21397172440787346,0.854160127127102,1.0
0.41199110266060324,0.3746065884424465,1.0
0.2128275697641121,0.38750664482114644,1.0
0.732632750430992,0.6264815478111042,1.0
0.5020466122039174,0.6945108899253459,1.0
0.3036982697904098,0.6243619924434393,1.0
0.5924206948526541,0.1859550560219087,1.0
0.539811939114694,0.35457256483502625,1.0
0.37995662456824103,0.45049627288969907,1.0
0.5139604169980038,0.48511331417999076,1.0
0.422937280627648,0.6241344195101356,1.0
0.5227034690502496,0.5355402001866507,1.0
0.6324261349042093,0.23293112825797974,1.0
0.8172033632290704,0.5760395702011927,1.0
0.25243690023463017,0.6221171490567646,1.0
0.1095824400954996,0.7161561451109244,1.0
0.4696429809928834,0.6667844309097808,1.0
0.6176634412969152,0.5918360158456873,1.0
0.5561983735470065,0.4859668577082706,1.0
0.3754600960358812,0.1678078132968018,1.0
0.45837554992854496,0.5859236438265172,1.0
0.40139981306823336,0.5415375374326222,1.0
0.38212704861115765,0.5543157674390747,1.0
0.669920419404205,0.24465028483593806,1.0
0.5714030971930095,0.2837886919183475,1.0
0.36141808094786915,0.7106305706665808,1.0
0.6799199750866501,0.492088969228669,1.0
0.5614599041753219,0.6363001394745249,1.0
0.662572423767792,0.5056636752260919,1.0
0.6259257683847225,0.5059512278991486,1.0
0.3342009978155855,0.6876567611951996,1.0
0.38796379196060604,0.39679105435652523,1.0
0.6494587210246524,0.5192241553881967,1.0
0.622074053086693,0.40754494225899146,1.0
0.49581968120717035,0.4131007545135369,1.0
0.5234654766617564,0.43816557530627215,1.0
0.755532979157685,0.5444267543267426,1.0
0.381685722232834,0.4042502756673046,1.0
0.6094194762340075,0.7511512251147042,1.0
0.4595614695132212,0.3210785395560992,1.0
0.4564637593545559,0.4626256711677282,1.0
0.7197553703974381,0.41205378834516504,1.0
0.6627019272001277,0.5393109553023149,1.0
0.5042007683265518,0.20288792539260558,1.0
0.6363905942589928,0.5534100531738517,1.0
0.4379466486813088,0.6779261591246875,1.0
0.5648332704976884,0.5164567978550848,1.0
0.4739713891264631,0.7130960750130703,1.0
0.5193991929985436,0.39654230997992557,1.0
0.6190314050873827,0.781869488037116,1.0
0.2987965237000596,0.41089949571984563,1.0
0.25716227744245357,0.7906768954235402,1.0
0.6583325387925871,0.39542799456934635,1.0
0.624823963410431,0.4159626365808285,1.0
0.625669101852856,0.4436430782278985,1.0
0.49755064543061706,0.2311098977931446,1.0
0.32054912570283367,0.31626961070316034,1.0
0.5151609116387452,0.2991718466495864,1.0
0.36456765769757765,0.3464404869791743,1.0
0.6950239466835503,0.4930630225226438,1.0
0.47058852369957227,0.546842946507304,1.0
0.3349005606414977,0.8101000985628154,1.0
0.4357228316694013,0.3003291918522418,1.0
0.5825862908551249,0.6968644796953167,1.0
0.387255089439205,0.4572022311548982,1.0
0.3355559208867137,0.4901072580695134,1.0
0.5487374422983825,0.6349638984333207,1.0
0.5489933142217446,0.27545559568754024,1.0
0.39861136492577404,0.5764819492368102,1.0
0.4057923388763354,0.5332904416426112,1.0
0.5464099874715272,0.5984902528016298,1.0
0.21038313170053516,0.5578337287815637,1.0
0.3563111557495128,0.3724520031497368,1.0
0.45731056965763056,0.3938006089996365,1.0
0.562181513119601,0.3753718947150471,1.0
0.7950712433899104,0.38890457616794905,1.0
0.6715319246404039,0.37252257453869647,1.0
0.4680122940073146,0.7378033062215104,1.0
0.49619675841946226,0.784100849597971,1.0
0.2994941270724382,0.3858507412501047,1.0
0.49629737280152203,0.33352888537915426,1.0
0.4422682722159724,0.5942831112772808,1.0
0.5645437120676179,0.38955539114380566,1.0
0.3345538112895354,0.6265863635511022,1.0
0.6038693028482345,0.54058460417026,1.0
0.8065477826005155,0.1968511770005536,1.0
0.4782479703086285,0.8095010402660123,1.0
0.6380287983422225,0.3774422619031228,1.0
0.41975590562283277,0.4224596880128032,1.0
0.5448184963620833,0.5571730781449811,1.0
0.502518480156359,0.5668913579974051,1.0
0.5195352197097663,0.631708854534566,1.0
0.3453980432289067,0.90204090775327,1.0
0.5049020348517885,0.4646105545011901,1.0
0.5995996582490899,0.34034055109230926,1.0
0.7902287215590084,0.22413615439709453,1.0
0.6918541652170414,0.3538139920116162,1.0
0.34653048742239007,0.8589115727035576,1.0
0.6744641273441356,0.3964777401927657,1.0
0.5366684011476703,0.5447575903277797,1.0
0.3383403429289697,0.7376786546896168,1.0
0.3801214709111956,0.39382624541593586,1.0
0.0752208551380386,0.40211211149635556,1.0
0.3948489956638478,0.7088321754138144,1.0
0.3481734676892604,0.6363782979252622,1.0
0.5683511951554319,0.6167856370651927,1.0
0.8752341678431773,0.4281415818425881,1.0
0.69008476763721,0.6181309661384619,1.0
0.38461926886751935,0.7217407161165815,1.0
0.3203170657303284,0.6640964362394729,1.0
0.5983838343013012,0.6014548062214595,1.0
0.23595335859587155,0.7133349379178308,1.0
0.40616486957905906,0.6297419775179285,1.0
0.1573730941818244,0.46657638393662915,1.0
0.7707744748330827,0.5293427372866646,1.0
0.47709203094947644,0.7413017933016713,1.0
0.7475632623946924,0.3366128658025528,1.0
0.18111446824112656,0.5737346617745802,1.0
0.38012499540924544,0.42133223753452786,1.0
0.5010487399436366,0.5057489645869635,1.0
0.5093961187529484,0.7556903725214598,1.0
0.40998690570415125,0.5382198136039806,1.0
0.6245699864694998,0.5092873096312298,1.0
0.2864759141234811,0.22802877180401612,1.0
0.4715241029957413,0.6492507132054441,1.0
0.5240591263423797,0.6290968362282151,1.0
0.642322975617778,0.4384443530093999,1.0
0.2750715816324262,0.5438300655327878,1.0
0.19317716585287553,0.5498767367421511,1.0
0.5664628023959183,0.4809408935226096,1.0
0.35030269268868924,0.5558043051540679,1.0
0.5231349268585718,0.5373218246312716,1.0
0.7358594368127653,0.41071327708989436,1.0
0.5135036962820217,0.5388179985796615,1.0
0.8510681684886409,0.29469694011778796,1.0
0.4502071703041853,0.5265939348293752,1.0
0.694314190190871,0.35997583701216535,1.0
0.6290751899170295,0.7390093257849685,1.0
0.7737263115064698,0.19536261904324503,1.0
0.30701530788397907,0.3882156305456823,1.0
0.6372102919996878,0.5754423750129042,1.0
0.14825210271537712,0.4868499477854024,1.0
0.26334829746684496,0.38896009466136033,1.0
0.09215356444797987,0.876231413888118,1.0
0.44611863311108846,0.21039721991675117,1.0
0.6435084511591924,0.060238808675983586,1.0
0.8004714104192057,0.5880028900106665,1.0
0.514818956083955,0.39958915512947774,1.0
0.8257231091142584,0.29575343657385733,1.0
0.22397970835702172,0.6416712894598706,1.0
0.15932351212896906,0.5487601427542398,1.0
0.4888904602206762,0.3871842738526543,1.0
0.5768130897878615,0.2439391202658211,1.0
0.4934610503811814,0.6744914656560289,1.0
0.08651157999202466,0.6300402355917322,1.0
0.48217599209744233,0.4801648272441234,1.0
0.23910609989902934,0.8693273992095332,1.0
0.6339345097660077,0.2859830467347695,1.0
0.5733196492193696,0.19489496581505222,1.0
0.31202404273452894,0.3616183860237511,1.0
0.3972266165326613,0.49088279672890045,1.0
0.28815729562220965,0.5486678898645384,1.0
0.4874641805453656,0.451752788428734,1.0
0.6910284641002477,0.5704110793028594,1.0
0.30285479073289123,0.24969211516191112,1.0
0.6008093031035688,0.788752920814652,1.0
0.39394847632551183,0.48356976432148624,1.0
0.34142543354753113,0.7234591663176256,1.0
0.47859392800908845,0.5685450692755408,1.0
0.2929515355161252,0.5913506438307568,1.0
0.38927013893056356,0.6139534560464407,1.0
0.2604244214822303,0.589541712003463,1.0
0.5070527103943457,0.7658305060264863,1.0
0.3600548984014829,0.539304233940294,1.0
0.5427959821468444,0.6418007515177024,1.0
0.47753439006183407,0.48205286114255463,1.0
0.4558060800933555,0.7880234430898946,1.0
0.6228333400086851,0.36472153958814607,1.0
0.3938997704778945,0.49196840987113133,1.0
0.38483635187106396,0.21384497957639034,1.0
0.4449896605696712,0.5256208829821578,1.0
0.03961576705288301,0.3637896685050238,1.0
0.19696178756028956,0.6681287097977449,1.0
0.7733748534889049,0.3694752041395218,1.0
0.8289935427002567,0.4107633133570441,1.0
0.4501927920887243,0.12209185381089378,1.0
0.6153113926111533,0.40953873615018466,1.0
0.5622500309087072,0.01522413467420864,1.0
0.7239149822869154,0.6520829312288595,1.0
0.4744164817038467,0.6571600317301665,1.0
0.3088919118799148,0.585091512356993,1.0
0.1787107359484855,0.30660477137415737,1.0
0.5406927271734446,0.49045772877160404,1.0
0.3487298509431393,0.49927949218188633,1.0
0.21554925808046516,0.26832706216149155,1.0
0.37068542315149466,0.8006796603534302,1.0
0.283690399277121,0.6754724581151342,1.0
0.837428327014513,0.4558071652340672,1.0
0.6763279513898901,0.5053771677989062,1.0
0.49840547173667654,0.5416765615895105,1.0
0.7959888277780053,0.09165302631514186,1.0
0.5154736615295237,0.4505645234958806,1.0
0.32774315973434726,0.3636031504004403,1.0
0.8046248154539315,0.2996759980210169,1.0
0.6077820087369318,0.443779941422809,1.0
0.29255076913470873,0.8595373053699046,1.0
0.46193226438327833,0.628168572253402,1.0
0.3248763493230485,0.38576420204344064,1.0
0.22344005380713272,0.6145165562712317,1.0
-0.22012891268279955,-0.3443277847666724,0.0
-0.31507326341744624,-0.6102371432657067,0.0
-0.48807392601596516,-0.6636397766844614,0.0
-0.6293873555411148,-0.5006748914821905,0.0
-0.360355337277282,-0.5340369245049857,0.0
-0.4213029229156501,-0.590645609865455,0.0
-0.3209613559944535,-0.3607225105086569,0.0
-0.3729656396636061,-0.30893895828589785,0.0
-0.29008945693613297,-0.4823186227416305,0.0
-0.6070470423121136,-0.20449398378894765,0.0
-0.23652118687313484,-0.728337822826701,0.0
-0.46048007906152005,-0.5387318918559436,0.0
-0.08494782547494688,-0.643364464120561,0.0
-0.15280723936695012,-0.5165361371685399,0.0
-0.46041784330747043,-0.5243495016766567,0.0
-0.6302836007228897,-0.19731005135157378,0.0
-0.5967771668108643,-0.3738376630890445,0.0
-0.5640694616388641,-0.704837364865841,0.0
-0.4151668107196167,-0.12918148673316232,0.0
-0.3954329023929001,-0.25579326089492943,0.0
-0.6147400007877158,-0.3835804593062768,0.0
-0.5048709184521966,-0.5452968197699664,0.0
-0.07154592827762725,-0.6918878473446959,0.0
-0.15449136597985771,-0.5744413552142106,0.0
-0.41273526606519356,-0.2822502760591628,0.0
-0.4923993043663599,-0.12308273881307825,0.0
-0.47599373465634776,-0.19135129434556222,0.0
-0.3772964054539167,-0.5977698843572549,0.0
-0.551475307484669,-0.4718227506177592,0.0
-0.42015537547894416,-0.43536645716304373,0.0
-0.3705608120594518,-0.5295205172597337,0.0
-0.5966372924598747,-0.5932073003736484,0.0
-0.18520264734199346,-0.8189406134533591,0.0
-0.7451531326004682,-0.3972799786860567,0.0
-0.792874976041964,-0.6065401679323823,0.0
-0.4551096362880056,-0.7339833671420576,0.0
-0.16321446170842624,-0.5055029810101273,0.0
-0.591776852573788,-0.14554968066605117,0.0
-0.2842638333137409,-0.16774815709042598,0.0
-0.5077016939001414,-0.5914192513172544,0.0
-0.5345254599881639,-0.6204424120723561,0.0
-0.3232680125026655,-0.40624514878499524,0.0
-0.36953542431731606,-0.6996770878376583,0.0
-0.8152784313968499,-0.4396416200361068,0.0
-0.20469193005482084,-0.3467839443230619,0.0
-0.22398172917050968,-0.2546133552231385,0.0
-0.6251125403019059,-0.5200308152959906,0.0
-0.4208392933125182,-0.5407347500353932,0.0
-0.40119396274345226,-0.6755965173513122,0.0
-0.44786524683521856,-0.665376070807972,0.0
-0.610061030769084,-0.5452957783803054,0.0
-0.6343246735876104,-0.4265268986367644,0.0
-0.5051108141982891,-0.3172830747533501,0.0
-0.26545419614812704,-0.660635790136069,0.0
-0.3912799690811135,-0.20146228620809564,0.0
-0.5741228664172212,-0.5542247202085138,0.0
-0.34566025787033106,-0.5042734588696872,0.0
-0.84794275575562,-0.32319092072779004,0.0
-0.5724881882806264,-0.3526312205815133,0.0
-0.7239339789252288,-0.5562655114236427,0.0
-0.7589362951441812,-0.48660185655502564,0.0
-0.2678346425242962,-0.3968121564591801,0.0
-0.4306992236538568,-0.605810535469259,0.0
-0.5093841157758369,-0.34114706407563455,0.0
-0.40459183455537573,-0.75085788463385,0.0
-0.48463562178794894,-0.44128841356667414,0.0
-0.300746636110572,-0.40671400351329473,0.0
-0.5987513166322626,-0.5071282964594968,0.0
-0.5856230321931825,-0.26705212910856574,0.0
-0.19984804187313782,-0.6469183153596098,0.0
-0.3299556515773014,-0.6620504874028762,0.0
-0.5697304268815718,-0.45988616055381143,0.0
-0.5698515408636857,-0.27027253011425695,0.0
-0.5643270102434765,-0.7031643637956794,0.0
-0.0846504032878318,-0.48766403003040565,0.0
-0.42361290955368935,-0.4142366999338854,0.0
-0.4139916705617861,-0.36137887854737116,0.0
-0.29394330919363154,-0.46471168894455495,0.0
-0.4522421681946973,-0.5734055678166645,0.0
-0.5518084291641406,-0.6655180441297439,0.0
-0.5392699698169957,-0.48277122339072503,0.0
-0.5143202518828128,-0.7144278023971214,0.0
-0.35447409127260404,-0.4126880391684664,0.0
-0.4896108228385401,-0.31921303178276095,0.0
-0.5161433160217165,-0.7019461409419875,0.0
-0.4842729619367819,-0.37616914779896043,0.0
-0.8996401369064215,-0.08850090605766023,0.0
-0.3167344650595037,-0.49584125846491844,0.0
-0.43070230482040145,-0.6456005882458269,0.0
-0.30039797802806956,-0.536579288220968,0.0
-0.08232505904385448,-0.629192835824907,0.0
-0.5279179256310348,-0.6598384013300507,0.0
-0.2783634366524967,-0.5965487044364065,0.0
-0.7079811854251062,-0.6906657216517424,0.0
-0.37744521898748606,-0.4754659368010409,0.0
-0.7106831126347313,-0.17506430830608785,0.0
-0.624753792139161,-0.4353841453767942,0.0
-0.11719372922664276,-0.5504707004252575,0.0
-0.5381364801526693,-0.5583622537831088,0.0
-0.4565134253640554,-0.8126381617393315,0.0
-0.3259864538622492,-0.3233780445705682,0.0
-0.4008636224054791,-0.5155674394025604,0.0
-0.4699162189712847,-0.5360959827181251,0.0
-0.427007799506755,0.1386215135689722,0.0
-0.019316882952344967,-0.44024941832686276,0.0
-0.5115237594067171,-0.6503582100190368,0.0
-0.4597801906570065,-0.5852715192411087,0.0
-0.2898691207984776,-0.27031085816064904,0.0
-0.2788948134084032,-0.4773459178924471,0.0
-0.262593938887924,-0.7876555956634733,0.0
-0.3722539555941631,-0.3161542130849593,0.0
-0.7286009825460967,-0.6336288171077988,0.0
-0.1733136935397808,-0.12534044475649087,0.0
-0.7292690786037376,-0.2839903868570703,0.0
-0.4394729069521934,-0.5894643791317502,0.0
-0.6508551700038716,-0.24379672765297744,0.0
-0.5128276693185986,-0.4864288978945193,0.0
-0.43424751793930383,-0.32944526497555604,0.0
-0.4357285569099454,-0.40305343654110504,0.0
-0.41561584915294303,-0.6692713309981747,0.0
-0.1772577461882706,-0.6287099664634924,0.0
-0.40929313969720404,-0.29400783648376777,0.0
-0.5488313270581298,-0.5669550664213082,0.0
-0.3071825663423285,-0.5807296926483994,0.0
-0.26210590221507185,-0.6910245158698706,0.0
-0.7455215630273985,-0.4152801868813078,0.0
-0.3805199860300284,-0.08749501615137098,0.0
-0.3597654515378203,-0.7135065828508546,0.0
-0.5595127006719984,-0.4951561086654484,0.0
-0.22485863733767605,-0.21755588891691413,0.0
-0.5300111174065054,-0.515928278249143,0.0
-0.4748847093056915,-0.40952564075005315,0.0
-0.5346143648567739,-0.712478705629376,0.0
-0.49688419048370647,-0.4143385805584703,0.0
-0.7192550173790404,-0.5374288530009098,0.0
-0.7880101765188589,-0.3028540008640274,0.0
-0.18109898735500554,-0.2625227896870498,0.0
-0.6693922696636656,0.017912728403722718,0.0
-0.6982784698912614,-0.38407336535728487,0.0
-0.6277923495379004,-0.4611231396845328,0.0
-0.7646179586814997,-0.5706332585621376,0.0
-0.17159696797272617,-0.4323032313076618,0.0
-0.29803658213147316,-0.5590802820278059,0.0
-0.6376300690355448,-0.46630780474607714,0.0
-0.049512838931138226,-0.23648049287840806,0.0
-0.30364690260168115,-0.7013085130559282,0.0
-0.5649662767017245,-0.2720242877741909,0.0
-0.041811485481851714,-0.5236137053982157,0.0
-0.2954859135980719,-0.24060109068777813,0.0
-0.012049518732145409,-0.5045736124597764,0.0
-0.22314543629789635,-0.6998604464589822,0.0
-0.38721817598952807,-0.6009549842456435,0.0
-0.3810491316669428,-0.3318759946990894,0.0
-0.32931688824393845,-0.39065328635972413,0.0
-0.348214282042647,-0.5477864198339389,0.0
-0.44376171520612484,-0.5733648823629376,0.0
-0.47915977920962477,-0.5783516298087644,0.0
-0.5125186255799045,-0.6844820368997006,0.0
-0.6507929177733353,-0.17692486210611164,0.0
-0.5561350153733549,-0.564464093842268,0.0
-0.8385913628390771,-0.2565682958349007,0.0
-0.51966792535895,-0.19573678961550972,0.0
-0.6977182214301835,-0.3003378203704079,0.0
-0.7207178634431542,-0.5863240625436097,0.0
-0.4640211697693043,-0.4192539819326781,0.0
-0.22159954273108012,-0.5048391212781832,0.0
-0.31633667879953736,-0.6807403721460257,0.0
-0.8141001207246356,-0.4351281436556794,0.0
-0.3118457624023568,-0.26246412230768723,0.0
-0.6964974787076619,-0.5929234594596786,0.0
-0.5449266299994049,-0.45976806882543214,0.0
-0.3899895801950896,-0.4433424256907716,0.0
-0.6936688909727271,-0.5517809947408154,0.0
